"","missingness_level","KNN_PFC","KNN_SE"
"1",0.1,0.165151515151515,0.0615643928906365
"2",0.2,0.156740196078431,0.0322192070355437
"3",0.3,0.192433692433692,0.0454498736921234
"4",0.4,0.190490144775859,0.0458850544134782
