"","missingness_level","RF_PFC","RF_SE"
"1",0.1,0.159721976509902,0.0182936769705152
"2",0.2,0.141234638727286,0.0143995456905328
"3",0.3,0.169942715695631,0.0145992772648236
"4",0.4,0.1668998368693,0.0184071436728591
