"","missingness_level","RF_PFC","RF_SE"
"1",0.1,0.0630406304222094,0.0188644357791764
"2",0.2,0.0395522976215576,0.0144487706506866
"3",0.3,0.0704645101051516,0.0172580108562045
"4",0.4,0.0877542186113615,0.0157985530208692
