"","missingness_level","RF_MSE","RF_SE"
"1",0.1,0.863535364704584,0.511236944393582
"2",0.2,0.639106610623033,0.210807822427402
"3",0.3,0.549018156010792,0.111056007503334
"4",0.4,0.577311407273464,0.0894511904856307
