"","missingness_level","KNN_PFC","KNN_SE"
"1",0.1,0.144303218711113,0.0233744874593392
"2",0.2,0.096782897333182,0.0141849502803163
"3",0.3,0.143637668046442,0.0260124461334292
"4",0.4,0.164140128354414,0.0247674485659533
