"","missingness_level","RF_MSE","RF_SE"
"1",0.1,0.305910326232365,0.0698519971723512
"2",0.2,0.339290152380401,0.0185266202894861
"3",0.3,0.382604845978948,0.0302300760771601
"4",0.4,0.485306402166153,0.0384059622600544
