"","missingness_level","KNN_PFC","KNN_SE"
"1",0.1,0.0277777777777778,0.0277777777777778
"2",0.2,0.0802469135802469,0.0482114177525102
"3",0.3,0.119417077175698,0.0474662949746976
"4",0.4,0.132356382356382,0.0247324694268885
