"","missingness_level","KNN_MSE","KNN_SE"
"1",0.1,0.133128237275124,0.0280269007587947
"2",0.2,0.176360730331965,0.0228788909464684
"3",0.3,0.207206697512683,0.0124249053022178
"4",0.4,0.228965735205925,0.0136763183189789
