"","missingness_level","RF_MSE","RF_SE"
"1",0.1,0.136227016651017,0.0408462383960906
"2",0.2,0.291548679692181,0.0699678171070713
"3",0.3,0.259022148481188,0.0317314036098289
"4",0.4,0.243783213352277,0.0284470133459504
