"","missingness_level","MICE_PFC","MICE_SE"
"1",0.1,0.320582233907042,0.0227634089219408
"2",0.2,0.355421254399196,0.0312995804522358
"3",0.3,0.378142508583109,0.024210522231828
"4",0.4,0.361608641153139,0.0207178444697481
