"","missingness_level","MICE_PFC","MICE_SE"
"1",0.1,0.393434343434343,0.0156565656565657
"2",0.2,0.358415032679739,0.0885000038615694
"3",0.3,0.32960057960058,0.0473002185386771
"4",0.4,0.286349206349206,0.0269448827605371
