"","missingness_level","MICE_MSE","MICE_SE"
"1",0.1,0.0729792216027359,0.0137075159994874
"2",0.2,0.0624647567296959,0.011023762468942
"3",0.3,0.100792022916687,0.0142464765935657
"4",0.4,0.113896477789968,0.0107994262964736
