"","missingness_level","MICE_MSE","MICE_SE"
"1",0.1,0.402887291958145,0.0813644978889349
"2",0.2,0.371071178974915,0.027978399194057
"3",0.3,0.387718641269003,0.0398304592153614
"4",0.4,0.358492461906088,0.0293382718988299
