"","missingness_level","MICE_PFC","MICE_SE"
"1",0.1,0.207459207459207,0.170450311743888
"2",0.2,0.0705337690631808,0.0208844439760761
"3",0.3,0.16780240831965,0.0155895515125923
"4",0.4,0.165552240552241,0.0390409204363324
