"","missingness_level","MICE_PFC","MICE_SE"
"1",0.1,0.151967707730866,0.0368278891098051
"2",0.2,0.171159315945843,0.0176103510594556
"3",0.3,0.182324294278199,0.0180386439933851
"4",0.4,0.16511166539738,0.0234279179747354
