"","missingness_level","KNN_PFC","KNN_SE"
"1",0.1,0.181503059872928,0.00835727697127161
"2",0.2,0.166020200984535,0.00622552329932466
"3",0.3,0.178039906526142,0.00501847816626913
"4",0.4,0.200548114130049,0.00441253527701577
