"","missingness_level","KNN_PFC","KNN_SE"
"1",0.1,0.284528597290746,0.0178475966652466
"2",0.2,0.344579221432163,0.019827521894698
"3",0.3,0.39360293746846,0.01755759107997
"4",0.4,0.40027370564939,0.0156315334595723
