"","missingness_level","RF_MSE","RF_SE"
"1",0.1,0.073263203084024,0.00673812381102811
"2",0.2,0.0734552528975798,0.00411967761183218
"3",0.3,0.0818679919949159,0.00363316777126358
"4",0.4,0.0951465714627418,0.00348883829563744
