"","missingness_level","MICE_PFC","MICE_SE"
"1",0.1,0.292193143640882,0.012507333564689
"2",0.2,0.290710723104034,0.00919845831709872
"3",0.3,0.286805538737651,0.0082193703640357
"4",0.4,0.293491792163469,0.00782675356099756
