"","missingness_level","KNN_PFC","KNN_SE"
"1",0.1,0.156869651659344,0.00873762306160061
"2",0.2,0.148943923060201,0.00661541160467758
"3",0.3,0.158401767855168,0.00546393529852986
"4",0.4,0.174353428449693,0.00546409925239954
