"","missingness_level","MICE_PFC","MICE_SE"
"1",0.1,0.111442654879184,0.00837887571672851
"2",0.2,0.127419531931416,0.00713923443317726
"3",0.3,0.134677874937989,0.00620962682928069
"4",0.4,0.147975026256376,0.00582990925296859
