"","missingness_level","MICE_PFC","MICE_SE"
"1",0.1,0.141726237982191,0.00956891443903576
"2",0.2,0.152830469797904,0.00667373877710175
"3",0.3,0.162413813947615,0.00573936597286034
"4",0.4,0.166307899332505,0.00479216112990295
