"","missingness_level","RF_MSE","RF_SE"
"1",0.1,0.0553261045037623,0.00374665335845251
"2",0.2,0.0654014930205463,0.002710288009514
"3",0.3,0.0740990595374534,0.0025175570580952
"4",0.4,0.0884517856556234,0.00260936065037942
