"","missingness_level","KNN_PFC","KNN_SE"
"1",0.1,0.172321212937763,0.00975696078577735
"2",0.2,0.165834092932539,0.00745759124360532
"3",0.3,0.194506273120877,0.00668409979154205
"4",0.4,0.205965564584177,0.00663477852357011
