"","missingness_level","KNN_PFC","KNN_SE"
"1",0.1,0.101639397380412,0.00823951110711517
"2",0.2,0.135115918351475,0.00648023688126373
"3",0.3,0.165105823005772,0.00584974667329108
"4",0.4,0.182067728470194,0.00588216563512041
