"","missingness_level","MICE_PFC","MICE_SE"
"1",0.1,0.105795820715457,0.00854315066549459
"2",0.2,0.134972617453042,0.00708610319188242
"3",0.3,0.141028778660274,0.00654660140868711
"4",0.4,0.151981217363671,0.00537624015964862
